kinase	kinase_group	foreground_set_hits	foreground_set_size	background_set_hits	background_set_size	enrichment_value	enrichment_value_log2	p_value	adjusted_p_value	p_value_log10_abs	adjusted_p_value_log10_abs
MAPKAPK2	CAMK	5	29	291	6188	3.6663111743097527	1.8743292383005423	0.010951485805343908	0.237021442787086	1.9605269554095082	0.6252123625854412
NDR1	AGC	3	29	105	6188	6.096551724137932	2.6079934693764972	0.013418257522521593	0.2463162883373419	1.8723038774223744	0.6085068683024714
RSK3	AGC	3	29	105	6188	6.096551724137932	2.6079934693764972	0.013418257522521593	0.2463162883373419	1.8723038774223744	0.6085068683024714
NDR2	AGC	4	29	199	6188	4.289031363715128	2.100651865777815	0.01381972574829971	0.2463162883373419	1.8595005754265026	0.6085068683024714
CAMK1B	CAMK	3	29	111	6188	5.767008387698043	2.527823120692514	0.015512354670700647	0.2538994811423957	1.8093222742125317	0.5953381866301166
SIK	CAMK	4	29	210	6188	4.064367816091954	2.023030968655341	0.016500164566559186	0.2538994811423957	1.782511724271418	0.5953381866301166
PIM3	CAMK	4	29	211	6188	4.045105409380618	2.0161772976142784	0.016759041659564072	0.2538994811423957	1.7757508194684404	0.5953381866301166
LATS2	AGC	4	29	225	6188	3.7934099616858235	1.9234952951044262	0.020656663764858783	0.28785885677087036	1.684939819578822	0.5408204037369257
AKT1	AGC	2	29	47	6188	9.079970652971387	3.1826876346438264	0.02157780608378348	0.28785885677087036	1.6659927141546398	0.5408204037369257
CAMK1D	CAMK	3	29	128	6188	5.001077586206897	2.3222389870426197	0.022404873142479482	0.28785885677087036	1.6496575107412133	0.5408204037369257
QIK	CAMK	4	29	232	6188	3.6789536266349585	1.8792954911938917	0.022800701526405575	0.28785885677087036	1.6420517905276246	0.5408204037369257
MLK2	TKL	4	29	255	6188	3.3471264367816094	1.7429230494626056	0.030792427516082528	0.3376426223593045	1.511556072211378	0.47154273536671726
PAK1	STE	3	29	146	6188	4.384506376948512	2.1324144281626025	0.03126548689408165	0.3376426223593045	1.5049348037091583	0.47154273536671726
AKT2	AGC	2	29	58	6188	7.357907253269917	2.8792954911938913	0.03147019599065349	0.3376426223593045	1.5021005523713598	0.47154273536671726
QSK	CAMK	4	29	258	6188	3.3082063619353117	1.7260492308982096	0.03194396769861541	0.3376426223593045	1.495611141967243	0.47154273536671726
PKCD	AGC	2	29	59	6188	7.233196960841612	2.8546334369596225	0.03244413457306673	0.3376426223593045	1.4888638058835397	0.47154273536671726
PKCG	AGC	2	29	60	6188	7.11264367816092	2.830385890712945	0.03342996260983213	0.3376426223593045	1.4758641091493598	0.47154273536671726
LATS1	AGC	4	29	265	6188	3.2208197787898505	1.687427936870902	0.03473032537617221	0.33946092222516705	1.4592911479183135	0.4692102132502813
PKACA	AGC	3	29	161	6188	3.9760119940029983	1.9913221089280029	0.03987384573932363	0.3775554768442206	1.3993118756287555	0.42301922544635634
BRSK1	CAMK	4	29	280	6188	3.0482758620689654	1.607993469376497	0.041173501056100285	0.3780476006060117	1.3853822025993467	0.42245351397492914
NUAK2	CAMK	3	29	183	6188	3.4980214810627475	1.8065391487585774	0.05446881574111425	0.48401090479438835	1.2638520670380542	0.3151448535649289
DAPK2	CAMK	3	29	185	6188	3.4602050326188256	1.7908575265263076	0.05590885038879074	0.48401090479438835	1.2525194377169582	0.3151448535649289
AURA	Other	4	29	316	6188	2.701003928415539	1.4334957381443607	0.05928705743109962	0.4989994000450884	1.2270401042704737	0.301899976535456
smMLCK	CAMK	3	29	195	6188	3.282758620689655	1.714908673293009	0.06338405771937938	0.5190640402424852	1.198019961600015	0.2847790571647048
MASTL	AGC	4	29	340	6188	2.510344827586207	1.3278855501837619	0.07342998344761952	0.5745859581748575	1.1341265696896157	0.2406449915736051
NUAK1	CAMK	3	29	209	6188	3.0628609140405874	1.6148798549617371	0.07459934516282007	0.5745859581748575	1.1272649847715939	0.2406449915736051
ROCK2	AGC	2	29	96	6188	4.445402298850574	2.152313985600307	0.07585293177225841	0.5745859581748575	1.1200276287479478	0.2406449915736051
CK1E	CK1	4	29	377	6188	2.26397146254459	1.1788557730527993	0.09836827451863647	0.6642670681413575	1.0071449465189433	0.1776572777089911
DAPK3	CAMK	3	29	236	6188	2.7124488603156047	1.4395959376807785	0.0985531664945789	0.6642670681413575	1.0063294173608948	0.1776572777089911
CAMK2D	CAMK	4	29	378	6188	2.2579821200510857	1.175034062100391	0.09909322927533272	0.6642670681413575	1.0039560184593896	0.1776572777089911
CRIK	AGC	2	29	113	6188	3.7766249618553553	1.9170975239062757	0.09971241887557995	0.6642670681413575	1.0012507482755748	0.1776572777089911
CAMK1A	CAMK	2	29	115	6188	3.7109445277361317	1.8917864353770886	0.10264714363924043	0.6642670681413575	0.9886531312322666	0.1776572777089911
WNK4	Other	3	29	241	6188	2.6561739876949493	1.4093496508126582	0.10330398685980177	0.6642670681413575	0.9858829172238465	0.1776572777089911
CDC7	Other	5	29	538	6188	1.9830790924240485	0.987742218652202	0.10342868131108522	0.6642670681413575	0.9853590124228995	0.1776572777089911
DAPK1	CAMK	3	29	243	6188	2.6343124733929333	1.3974264834368388	0.10523042663625465	0.6642670681413575	0.9778586688357089	0.1776572777089911
DCAMKL1	CAMK	2	29	121	6188	3.5269307495012825	1.818413249046869	0.11159533324022922	0.6900691014650908	0.9523539666026883	0.16110741812889698
MAPKAPK5	CAMK	3	29	254	6188	2.5202280749389083	1.3335543002704537	0.1160844100155926	0.703471524694491	0.9352261015260693	0.15275347735978317
PKN3	AGC	2	29	133	6188	3.2087114337568057	1.681994050820274	0.13008143052384671	0.7333057546702755	0.8857846957260468	0.13471490683346435
CDK6	CMGC	3	29	275	6188	2.327774294670846	1.2189511786305978	0.13794655386688073	0.7333057546702755	0.8602891444438873	0.13471490683346435
RAF1	TKL	3	29	275	6188	2.327774294670846	1.2189511786305978	0.13794655386688073	0.7333057546702755	0.8602891444438873	0.13471490683346435
DLK	TKL	3	29	276	6188	2.3193403298350823	1.2137145302644505	0.1390225610833359	0.7333057546702755	0.8569147151493897	0.13471490683346435
NIK	STE	1	29	31	6188	6.883203559510567	2.7830801759345882	0.1392855916515159	0.7333057546702755	0.8560938066907494	0.13471490683346435
CDK10	CMGC	3	29	278	6188	2.302654428181593	1.2032979143191125	0.14118362612944582	0.7333057546702755	0.8502156679723842	0.13471490683346435
PIM2	CAMK	2	29	140	6188	3.0482758620689654	1.607993469376497	0.1411853310553489	0.7333057546702755	0.8502104234871607	0.13471490683346435
MST3	STE	2	29	141	6188	3.0266568843237955	1.5977251339226701	0.14278890932523516	0.7333057546702755	0.8453055236936251	0.13471490683346435
PKACB	AGC	2	29	141	6188	3.0266568843237955	1.5977251339226701	0.14278890932523516	0.7333057546702755	0.8453055236936251	0.13471490683346435
NIM1	CAMK	3	29	283	6188	2.261971487754356	1.1775807442107373	0.14663813989898472	0.7393212930634678	0.8337530570251793	0.13116678558281755
MLK3	TKL	3	29	285	6188	2.246098003629764	1.1674208779905157	0.14884026031970804	0.7393212930634678	0.8272795790743556	0.13116678558281755
MNK2	CAMK	2	29	149	6188	2.864151816709095	1.5181079658593022	0.1557598854502482	0.7612136337326645	0.8075443808790328	0.11849344187498165
NEK3	Other	3	29	299	6188	2.1409295352323836	1.0982373128445146	0.1645642149303998	0.7831418521414698	0.7836645977257548	0.10615956613800422
COT	STE	3	29	300	6188	2.133793103448276	1.093420296546739	0.16570718962979392	0.7831418521414698	0.7806586481961827	0.10615956613800422
DRAK1	CAMK	3	29	302	6188	2.1196620232929893	1.0838342477175409	0.16800072735708096	0.7831418521414698	0.7746888379974537	0.10615956613800422
CDK9	CMGC	3	29	310	6188	2.06496106785317	1.0461145817683821	0.17727307788076926	0.7939006957418446	0.751357214853727	0.1002338174576651
TSSK1	CAMK	3	29	311	6188	2.0583213216542853	1.041468216912017	0.1784428345942654	0.7939006957418446	0.7485008865351612	0.1002338174576651
MELK	CAMK	2	29	163	6188	2.6181510471757985	1.388548332090386	0.17899005635284712	0.7939006957418446	0.747171095227039	0.1002338174576651
PRKD1	CAMK	3	29	313	6188	2.0451691087363666	1.0322201401100015	0.18078926734715273	0.7939006957418446	0.7428273552227148	0.1002338174576651
caMLCK	CAMK	2	29	173	6188	2.466812836356388	1.3026482586847388	0.19591733992517618	0.8480421999618339	0.7079271244924693	0.07158253600442119
CDK13	CMGC	3	29	330	6188	1.9398119122257054	0.9559167727968041	0.20108476763567357	0.8581504872339308	0.6966208263815069	0.06643654659827723
MST4	STE	2	29	184	6188	2.3193403298350828	1.213714530264451	0.21478214729478537	0.903874869865555	0.6680018200561949	0.043891687985158356
ERK2	CMGC	3	29	356	6188	1.7981402557148394	0.8465055560762221	0.23317276209482954	0.9407044335301917	0.6323221827415016	0.026546809144874735
PKCI	AGC	1	29	56	6188	3.8103448275862064	1.9299215642638594	0.23487524326956627	0.9407044335301917	0.629162757075237	0.026546809144874735
PKCT	AGC	1	29	56	6188	3.8103448275862064	1.9299215642638594	0.23487524326956627	0.9407044335301917	0.629162757075237	0.026546809144874735
SLK	STE	2	29	197	6188	2.1662874146683007	1.1152246668650876	0.23731566681136704	0.9407044335301917	0.6246735901217615	0.026546809144874735
AURC	Other	2	29	198	6188	2.155346569139673	1.1079198662418543	0.23905690225024676	0.9407044335301917	0.6214987124746979	0.026546809144874735
AMPKA2	CAMK	2	29	201	6188	2.1231772173614685	1.086224795142535	0.24428581470386093	0.9489564340419213	0.612101751097386	0.022753725285561393
MARK1	CAMK	3	29	374	6188	1.7115987460815048	0.775344527154983	0.25597387228146656	0.9817732063453718	0.5918043616532866	0.007988824441423079
BCKDK	PDHK	3	29	381	6188	1.6801520499592721	0.7485917995492977	0.26494268577074553	1.0000000000188458	0.5768480654806618	8.184632939547247e-12
AMPKA1	CAMK	2	29	224	6188	1.9051724137931032	0.9299215642638593	0.28452028465852813	1.0000000000188458	0.5458867654684716	8.184632939547247e-12
MRCKB	AGC	1	29	72	6188	2.9636015325670497	1.5673514848791514	0.2905826057400503	1.0000000000188458	0.5367303861054659	8.184632939547247e-12
SNRK	CAMK	2	29	230	6188	1.8554722638680659	0.8917864353770883	0.29502230832454335	1.0000000000188458	0.5301451432898253	8.184632939547247e-12
PRPK	Other	3	29	409	6188	1.5651294157322317	0.646281954100871	0.30123336109932924	1.0000000000188458	0.5210969324081622	8.184632939547247e-12
CDK3	CMGC	2	29	236	6188	1.808299240210403	0.8546334369596221	0.30551165261974694	1.0000000000188458	0.5149722205378123	8.184632939547247e-12
PKCZ	AGC	1	29	79	6188	2.701003928415539	1.4334957381443607	0.3137038406010254	1.0000000000188458	0.5034801643063279	8.184632939547247e-12
SSTK	CAMK	3	29	419	6188	1.5277754917290758	0.6114325533432681	0.3143069485153266	1.0000000000188458	0.5026460177463185	8.184632939547247e-12
GRK1	AGC	3	29	420	6188	1.524137931034483	0.6079934693764973	0.31561639702307553	1.0000000000188458	0.5008404422444356	8.184632939547247e-12
SGK3	AGC	1	29	80	6188	2.667241379310345	1.4153483914341014	0.31694688909582314	1.0000000000188458	0.49901350656797366	8.184632939547247e-12
ROCK1	AGC	1	29	83	6188	2.570835064395513	1.3622370549745388	0.3265875021075472	1.0000000000188458	0.4860004389183389	8.184632939547247e-12
MAPKAPK3	CAMK	2	29	254	6188	1.6801520499592724	0.7485917995492978	0.33683418232324425	1.0000000000188458	0.47258384222855093	8.184632939547247e-12
YSK1	STE	2	29	254	6188	1.6801520499592724	0.7485917995492978	0.33683418232324425	1.0000000000188458	0.47258384222855093	8.184632939547247e-12
TTBK1	CK1	3	29	438	6188	1.461502125649504	0.5474519274414463	0.33922571958621495	1.0000000000188458	0.4695112276095522	8.184632939547247e-12
PDK1	AGC	2	29	267	6188	1.598346893968746	0.6765805546339096	0.35924786926236435	1.0000000000188458	0.4446057990332406	8.184632939547247e-12
TSSK2	CAMK	3	29	461	6188	1.3885855336973596	0.4736160466132818	0.3694037477665169	1.0000000000188458	0.43249870276133995	8.184632939547247e-12
CK1A2	CK1	2	29	278	6188	1.5351029521210617	0.6183354135979561	0.37802889470270745	1.0000000000188458	0.42247500352165124	8.184632939547247e-12
