kinase	kinase_group	foreground_set_hits	foreground_set_size	background_set_hits	background_set_size	enrichment_value	enrichment_value_log2	p_value	adjusted_p_value	p_value_log10_abs	adjusted_p_value_log10_abs
PAK2	STE	8	191	200	7757	1.6245026178010473	0.6999980684969107	0.12785178706459693	0.6052983043839512	0.8932931971889236	0.21803054267050576
ULK1	Other	16	191	476	7757	1.365128250252981	0.4490364949636918	0.13329433423390155	0.621356665736495	0.8751883101753871	0.20665903831593768
CDK5	CMGC	13	191	374	7757	1.4116667133297869	0.4973995165250907	0.13904237961601443	0.6383309246007935	0.8568528081763306	0.1949541152158942
MST4	STE	9	191	240	7757	1.5229712041884818	0.6068886641054291	0.1452049381383971	0.656673078446781	0.8380186138715354	0.18265078807005683
QSK	CAMK	11	191	312	7757	1.4318532688951537	0.5178836580466841	0.15426679769611462	0.662676405359484	0.8117275355634895	0.1786984922195249
PRKD3	CAMK	7	191	177	7757	1.6061466560179842	0.6836036302462416	0.15428909296509172	0.662676405359484	0.8116647740826738	0.1786984922195249
AMPKA2	CAMK	9	191	244	7757	1.4980044631362117	0.5830419221510614	0.15527334093496023	0.662676405359484	0.8089031024085505	0.1786984922195249
PKCD	AGC	4	191	83	7757	1.957232069639816	0.9688148269247107	0.15652767093706937	0.662676405359484	0.80540887682038	0.1786984922195249
SLK	STE	9	191	246	7757	1.4858255650619334	0.5712647543747077	0.16043403802253453	0.662676405359484	0.7947034854464631	0.1786984922195249
NEK4	Other	14	191	421	7757	1.3505366181243859	0.43353275726284307	0.1622005551594938	0.662676405359484	0.7899476636742332	0.1786984922195249
MPSK1	Other	15	191	458	7757	1.3301058551864469	0.41154106578320976	0.16478980455874845	0.662676405359484	0.7830696613333608	0.1786984922195249
WNK1	Other	9	191	248	7757	1.473843100827563	0.5595829493270724	0.16567726764321572	0.662676405359484	0.7807370764592385	0.1786984922195249
MASTL	AGC	14	191	423	7757	1.344151102199448	0.42669532720928943	0.16621586405056366	0.662676405359484	0.7793275284410386	0.1786984922195249
NUAK1	CAMK	9	191	250	7757	1.4620523560209426	0.5479949750518607	0.17100159827386813	0.6698885382854213	0.7669998304366317	0.17399745287314633
MLK3	TKL	12	191	355	7757	1.3728191136346877	0.45714154460074696	0.17244655441010845	0.6698885382854213	0.7633454786849709	0.17399745287314633
TNIK	STE	10	191	286	7757	1.420019770805111	0.505911016380608	0.1749153923971595	0.6708780240042953	0.7571719713159984	0.17335643410413482
CHAK2	Alpha	14	191	429	7757	1.3253517860847703	0.4063753428296936	0.17856760023229784	0.6763247858798281	0.7481973378147388	0.16984469630437737
MYO3A	STE	14	191	432	7757	1.3161479542369594	0.3963216781657707	0.18491192228117814	0.6798975434369334	0.7330350866017579	0.1675565279885771
NEK5	Other	14	191	432	7757	1.3161479542369594	0.3963216781657707	0.18491192228117814	0.6798975434369334	0.7330350866017579	0.1675565279885771
COT	STE	12	191	361	7757	1.3500021754579339	0.4329617321056204	0.18624256140351642	0.6798975434369334	0.7299210641148082	0.1675565279885771
CK1G1	CK1	16	191	507	7757	1.281658870059998	0.358012321268295	0.19011060510367556	0.6857561112668297	0.7209936558355511	0.16383031339512777
DMPK1	AGC	8	191	227	7757	1.4312798394722883	0.5173057709807203	0.2042430123521507	0.7202048681684091	0.6898527928068762	0.14254394737527
PKCH	AGC	4	191	93	7757	1.7467770083882228	0.8046954471636039	0.20441458304449897	0.7202048681684091	0.6894881246340073	0.14254394737527
MLK1	TKL	15	191	481	7757	1.2665041199072613	0.3408517701101118	0.21227934239208415	0.730916372100017	0.6730922664163635	0.13613231006422713
PLK4	Other	15	191	481	7757	1.2665041199072613	0.3408517701101118	0.21227934239208415	0.730916372100017	0.6730922664163635	0.13613231006422713
GAK	Other	25	191	866	7757	1.1724181710457904	0.22948723331963497	0.23240448883563322	0.761307053307408	0.6337554879094232	0.11844014656515878
PKACG	AGC	6	191	166	7757	1.467924052229862	0.5537773276458667	0.23273187094278994	0.761307053307408	0.6331441391593143	0.11844014656515878
ZAK	TKL	13	191	418	7757	1.2630702171898094	0.3369348443318446	0.23663192363275481	0.761307053307408	0.6259266657845749	0.11844014656515878
PKN2	AGC	5	191	133	7757	1.5267881746250442	0.6104999176578079	0.23769401735488155	0.761307053307408	0.6239817491193584	0.11844014656515878
MLK4	TKL	13	191	419	7757	1.2600557297979482	0.3334875427133757	0.23912509848264787	0.761307053307408	0.6213748381022882	0.11844014656515878
BRAF	TKL	19	191	644	7757	1.1981968066079152	0.26086489360060366	0.24227239407852133	0.761307053307408	0.6156960690750148	0.11844014656515878
KIS	Other	16	191	532	7757	1.2214305397000353	0.28857182277044546	0.2433304806054426	0.761307053307408	0.6138034860974682	0.11844014656515878
PASK	CAMK	10	191	311	7757	1.30587027154425	0.38501158302839494	0.24342369045681783	0.761307053307408	0.6136371576836089	0.11844014656515878
TTBK1	CK1	17	191	570	7757	1.2112519518692018	0.2764989904698705	0.2446619954447855	0.761307053307408	0.6114334865144353	0.11844014656515878
CLK3	CMGC	12	191	385	7757	1.2658461956891276	0.3401021234105276	0.24623132417203294	0.761307053307408	0.6086566993749689	0.11844014656515878
HGK	STE	9	191	278	7757	1.314795284191495	0.39483818699044004	0.25311862998911894	0.7746964129970003	0.5966758888057423	0.11086845490098725
CK1A2	CK1	11	191	352	7757	1.269142670157068	0.3438542582716351	0.2563964251648656	0.7764415582300297	0.5910880343092096	0.10989122749934062
ATR	PIKK	11	191	353	7757	1.2655473651424587	0.33976150363775204	0.25922122068842846	0.7764415582300297	0.5863294485936918	0.10989122749934062
GSK3B	CMGC	14	191	465	7757	1.2227439058717557	0.29012227433384535	0.2613763661368417	0.7764415582300297	0.582733684239728	0.10989122749934062
PAK4	STE	9	191	282	7757	1.296145705692325	0.37422790731515404	0.26583226949890776	0.7798602213595305	0.5753923009904882	0.10798323132512572
NIK	STE	2	191	40	7757	2.030628272251309	1.021926163384273	0.2676747954501359	0.7798602213595305	0.5723925205286503	0.10798323132512572
PKCI	AGC	3	191	73	7757	1.6690095388366921	0.738992200112774	0.27560503787313295	0.7953173950053265	0.5597128480833334	0.0994595186509665
CAMK2A	CAMK	13	191	437	7757	1.2081541207902524	0.27280450691212893	0.28566785326362	0.81657886357431	0.5441386288357685	0.08800186559823364
YANK2	AGC	16	191	554	7757	1.172926077834691	0.23011209222244683	0.2946240357808293	0.8343091854354325	0.530731825785398	0.07867297496830267
CDKL1	CMGC	6	191	182	7757	1.3388757839019618	0.421022118794095	0.29804316357556754	0.8358979597469756	0.5257208354364428	0.07784673479012977
PRKX	AGC	7	191	219	7757	1.298118530206316	0.37642212072806575	0.3007025663776249	0.8358979597469756	0.5218628653518111	0.07784673479012977
OSR1	STE	13	191	444	7757	1.1891066459129287	0.24987811006262145	0.30451375631416616	0.8377817161042646	0.5163930834698963	0.07686912199064254
DAPK2	CAMK	7	191	221	7757	1.2863708511999241	0.36330662093780763	0.3084007146038542	0.8377817161042646	0.5108846243041186	0.07686912199064254
ROCK1	AGC	4	191	113	7757	1.4376129361071215	0.5236752958564476	0.3097706924464143	0.8377817161042646	0.5089596734421697	0.07686912199064254
NEK9	Other	12	191	409	7757	1.1915667123235065	0.2528597260510426	0.31244004593987423	0.8377817161042646	0.5052333070095278	0.07686912199064254
TBK1	Other	12	191	412	7757	1.182890255680374	0.24231623180957282	0.32104320447782775	0.8532990434805422	0.4934365183623923	0.06889874119655987
CDK13	CMGC	11	191	376	7757	1.1881335635512977	0.248697025231295	0.3267976418279021	0.8610407432509073	0.48572108599771446	0.06497629784902116
PAK5	STE	7	191	227	7757	1.2523698595382522	0.3246606930383243	0.3317167216974998	0.8651962331482786	0.4792326353303566	0.0628853800402484
AMPKA1	CAMK	8	191	265	7757	1.22603971154796	0.2940057088210735	0.33408567418596896	0.8651962331482786	0.47614214679639183	0.0628853800402484
DLK	TKL	10	191	344	7757	1.1805978327042492	0.2395175984568994	0.3455635583249059	0.8694996849053178	0.4614720626424181	0.06073057104356493
MNK1	CAMK	4	191	120	7757	1.3537521815008728	0.4369636626631169	0.34810824012410324	0.8694996849053178	0.4582856963420471	0.06073057104356493
YSK1	STE	10	191	345	7757	1.1771758100007588	0.2353298014934661	0.34879116725969395	0.8694996849053178	0.4574345216148887	0.06073057104356493
CDKL5	CMGC	7	191	232	7757	1.2253791298068242	0.29322818520166694	0.35134800937010713	0.8694996849053178	0.4542625026989185	0.06073057104356493
PKN3	AGC	5	191	158	7757	1.2852077672476638	0.3620016049818946	0.3545343683055502	0.8694996849053178	0.45034165824685746	0.06073057104356493
MARK1	CAMK	13	191	463	7757	1.140309612927301	0.18942559315249097	0.3572336116976965	0.8694996849053178	0.4470476855951082	0.06073057104356493
WNK3	Other	11	191	386	7757	1.1573529012831294	0.21082883964085194	0.35736432565888276	0.8694996849053178	0.4468888036568422	0.06073057104356493
CAMKK1	Other	20	191	736	7757	1.1036023218757114	0.14222039710198467	0.3590532638592904	0.8694996849053178	0.44484112110325913	0.06073057104356493
MEKK3	STE	13	191	466	7757	1.1329685639170395	0.18010783175844733	0.36571778995163895	0.8694996849053178	0.43685391335647666	0.06073057104356493
